id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l,match_id,xCS_h,xCS_a
16551,True,2022-01-11 21:45:00,74,Southampton,SOU,244,Brentford,BRE,4,1,1.59306,0.621466,0.6476,0.2451,0.1073,16551,0.4907083150575865,0.1393123703242406
16554,True,2022-01-12 21:45:00,81,West Ham,WHU,79,Norwich,NOR,2,0,2.89217,0.343347,0.9379,0.0507,0.0114,16554,0.6986805707020839,0.0180346819395518
16587,True,2022-01-14 20:00:00,220,Brighton,BRI,78,Crystal Palace,CRY,1,1,2.18053,0.509681,0.8253,0.1462,0.0285,16587,0.5101640819345563,0.0482154543398913
16590,True,2022-01-15 12:30:00,88,Manchester City,MCI,80,Chelsea,CHE,1,0,0.901703,0.613757,0.3931,0.3805,0.2264,16590,0.4558526440451818,0.3645577637412973
16591,True,2022-01-15 15:00:00,86,Newcastle United,NEW,90,Watford,WAT,1,1,1.03855,1.49623,0.245,0.2696,0.4854,16591,0.1640034833889738,0.3133987684318312
16592,True,2022-01-15 15:00:00,79,Norwich,NOR,72,Everton,EVE,2,1,1.00153,0.541027,0.5033,0.3336,0.1631,16592,0.5724652188100768,0.2496204132405594
16595,True,2022-01-15 15:00:00,229,Wolverhampton Wanderers,WOL,74,Southampton,SOU,3,1,2.29917,0.91728,0.763,0.1674,0.0696,16595,0.360903206955151,0.0230876368192913
16586,True,2022-01-15 17:30:00,71,Aston Villa,AVL,89,Manchester United,MUN,2,2,1.82784,1.35378,0.4953,0.2638,0.2409,16586,0.2010351415695194,0.0857881107727413
16589,True,2022-01-16 14:00:00,87,Liverpool,LIV,244,Brentford,BRE,3,0,3.49099,0.376656,0.9546,0.0376,0.0078,16589,0.67408908209052,0.0132747933159186
16594,True,2022-01-16 14:00:00,81,West Ham,WHU,245,Leeds,LED,2,3,2.3549,2.26884,0.3868,0.2689,0.3443,16594,0.0127798477095515,0.0308245806571207
16607,True,2022-01-18 09:45:00,220,Brighton,BRI,80,Chelsea,CHE,1,1,0.747557,0.572994,0.3731,0.382,0.2449,16607,0.5546451071681925,0.4444077931221283
16540,True,2022-01-19 19:30:00,75,Leicester,LEI,82,Tottenham,TOT,2,3,1.95031,4.24711,0.0659,0.1079,0.8262,16540,0.0032680734845984,0.0772936352112174
16537,True,2022-01-19 20:00:00,244,Brentford,BRE,89,Manchester United,MUN,1,3,2.081,2.05969,0.3775,0.2449,0.3776,16537,0.0574567549653313,0.0830906876099376
16605,True,2022-01-21 20:00:00,90,Watford,WAT,79,Norwich,NOR,0,3,1.30606,0.925212,0.4434,0.3179,0.2387,16605,0.2878281860808813,0.2023725293298168
16600,True,2022-01-22 12:30:00,72,Everton,EVE,71,Aston Villa,AVL,0,1,1.2384,0.860245,0.453,0.3178,0.2292,16600,0.3558756178270286,0.2415062704084719
16597,True,2022-01-22 15:00:00,244,Brentford,BRE,229,Wolverhampton Wanderers,WOL,1,2,0.742573,0.218211,0.4573,0.444,0.0987,16597,0.7997363473503406,0.4596366608029809
16601,True,2022-01-22 15:00:00,245,Leeds,LED,86,Newcastle United,NEW,0,1,1.12992,1.15904,0.3454,0.3061,0.3485,16601,0.2751149046016262,0.2608281756313833
16603,True,2022-01-22 15:00:00,89,Manchester United,MUN,81,West Ham,WHU,1,0,1.75857,0.238027,0.876,0.11,0.014,16603,0.783063818071112,0.0256471616588286
16604,True,2022-01-22 17:30:00,74,Southampton,SOU,88,Manchester City,MCI,1,1,1.00222,1.62907,0.1829,0.298,0.5191,16604,0.1498306292298873,0.1968051973240997
16596,True,2022-01-23 14:00:00,83,Arsenal,ARS,92,Burnley,BUR,0,0,1.35507,0.388963,0.6339,0.2698,0.0963,16596,0.6702808823072646,0.2254014922604957
16599,True,2022-01-23 14:00:00,78,Crystal Palace,CRY,87,Liverpool,LIV,1,3,1.62615,1.49697,0.3937,0.2946,0.3117,16599,0.110655602153131,0.1184185590866013
16602,True,2022-01-23 14:00:00,75,Leicester,LEI,220,Brighton,BRI,1,1,1.70979,1.19738,0.5104,0.2678,0.2218,16602,0.2629102029977854,0.0822065509789335
16598,True,2022-01-23 16:30:00,80,Chelsea,CHE,82,Tottenham,TOT,2,0,1.04212,0.328818,0.5568,0.3318,0.1114,16598,0.7122230066154643,0.3242515441212903
16539,True,2022-02-05 18:00:00,92,Burnley,BUR,90,Watford,WAT,0,0,0.765905,0.933965,0.2769,0.346,0.3771,16539,0.3576440422353352,0.4342898870286801
16610,True,2022-02-08 19:45:00,81,West Ham,WHU,90,Watford,WAT,1,0,0.905143,0.335474,0.533,0.3591,0.1079,16610,0.7035019266027605,0.3211073814318813
16612,True,2022-02-08 19:45:00,86,Newcastle United,NEW,72,Everton,EVE,3,1,2.68732,0.823607,0.8331,0.1233,0.0436,16612,0.3606972773765171,0.0253983722361263
16608,True,2022-02-08 20:00:00,92,Burnley,BUR,89,Manchester United,MUN,1,1,0.772721,1.83387,0.1167,0.2366,0.6467,16608,0.113240348395589,0.3701788270580722
16609,True,2022-02-09 19:45:00,79,Norwich,NOR,78,Crystal Palace,CRY,1,1,0.296411,1.22883,0.0558,0.2461,0.6981,16609,0.147008607955844,0.7349361202419601
16613,True,2022-02-09 19:45:00,82,Tottenham,TOT,74,Southampton,SOU,2,3,1.74286,1.73293,0.3729,0.2694,0.3577,16613,0.1303337980094894,0.0932240728169501
16615,True,2022-02-09 19:45:00,88,Manchester City,MCI,244,Brentford,BRE,2,0,1.98246,0.461305,0.7981,0.1558,0.0461,16615,0.6006335814997013,0.0594976542709887
16606,True,2022-02-09 20:00:00,71,Aston Villa,AVL,245,Leeds,LED,3,3,1.5013,2.52914,0.1454,0.2112,0.6434,16606,0.0101537651112775,0.1661634632600988
16611,True,2022-02-10 19:45:00,229,Wolverhampton Wanderers,WOL,83,Arsenal,ARS,0,1,0.641359,1.45247,0.104,0.2477,0.6483,16611,0.0500262968503403,0.5172536117344767
16614,True,2022-02-10 19:45:00,87,Liverpool,LIV,75,Leicester,LEI,2,0,2.72997,0.544954,0.8752,0.0992,0.0256,16614,0.5388529613233507,0.0311189069141135
16621,True,2022-02-12 12:30:00,89,Manchester United,MUN,74,Southampton,SOU,1,1,2.99207,0.677386,0.9063,0.0701,0.0236,16621,0.495200032001439,0.0057530476249289
16616,True,2022-02-12 15:00:00,244,Brentford,BRE,78,Crystal Palace,CRY,0,0,1.97576,0.49802,0.8021,0.1551,0.0428,16616,0.5631090009735656,0.0578186595163397
16619,True,2022-02-12 15:00:00,72,Everton,EVE,245,Leeds,LED,3,0,2.58561,0.242668,0.938,0.0539,0.0081,16619,0.7795519602802085,0.0221839780842036
16625,True,2022-02-12 15:00:00,90,Watford,WAT,220,Brighton,BRI,0,2,0.532979,1.80456,0.0579,0.1835,0.7586,16625,0.051245559258805,0.5731611026850524
16623,True,2022-02-12 17:30:00,79,Norwich,NOR,88,Manchester City,MCI,0,4,0.356755,4.44653,0.0008,0.0051,0.9941,16623,8.263684304102956e-05,0.692950276271469
16617,True,2022-02-13 14:00:00,92,Burnley,BUR,87,Liverpool,LIV,0,1,1.16081,1.95722,0.1124,0.2695,0.6181,16617,0.0027201236103032,0.2298978276621854
16622,True,2022-02-13 14:00:00,86,Newcastle United,NEW,71,Aston Villa,AVL,1,0,0.527571,0.455206,0.2938,0.4633,0.2429,16622,0.6253911303596122,0.574040606443312
16624,True,2022-02-13 14:00:00,82,Tottenham,TOT,229,Wolverhampton Wanderers,WOL,0,2,0.838197,1.87026,0.1087,0.2126,0.6787,16624,0.0453865452581693,0.4198622675094477
16620,True,2022-02-13 16:30:00,75,Leicester,LEI,81,West Ham,WHU,2,2,1.40693,0.745068,0.5533,0.2898,0.1569,16620,0.4393506706021663,0.1223798116371667
16549,True,2022-02-15 20:15:00,89,Manchester United,MUN,220,Brighton,BRI,2,0,2.74936,1.26179,0.7164,0.1755,0.1081,16549,0.2306912714300875,0.0326159930256247
16634,True,2022-02-19 12:30:00,81,West Ham,WHU,86,Newcastle United,NEW,1,1,0.847948,0.932574,0.3023,0.3338,0.3639,16634,0.3644752132546611,0.3987021830657654
16626,True,2022-02-19 15:00:00,83,Arsenal,ARS,244,Brentford,BRE,2,1,1.52247,0.640726,0.5994,0.2707,0.1299,16626,0.4562531574592399,0.1836738901738144
16627,True,2022-02-19 15:00:00,71,Aston Villa,AVL,90,Watford,WAT,0,1,1.0267,1.82051,0.1601,0.2347,0.6052,16627,0.0872499123375749,0.3169584580961344
16628,True,2022-02-19 15:00:00,220,Brighton,BRI,92,Burnley,BUR,0,3,0.44587,0.821228,0.1732,0.3904,0.4364,16628,0.4002955513408365,0.6329165671272736
16629,True,2022-02-19 15:00:00,78,Crystal Palace,CRY,80,Chelsea,CHE,0,1,0.624023,1.12339,0.1768,0.3128,0.5104,16629,0.2581910062876286,0.4980398805718707
16631,True,2022-02-19 15:00:00,87,Liverpool,LIV,79,Norwich,NOR,3,1,3.15449,0.66975,0.8884,0.0846,0.027,16631,0.4558417278759624,0.0219110985101854
16633,True,2022-02-19 15:00:00,74,Southampton,SOU,72,Everton,EVE,2,0,2.72851,0.19991,0.9461,0.0472,0.0067,16633,0.8160237231725993,0.0252308454598874
16632,True,2022-02-19 17:30:00,88,Manchester City,MCI,82,Tottenham,TOT,2,3,2.31773,2.00235,0.4423,0.2534,0.3043,16632,0.0675653925359008,0.0415832517261362
16630,True,2022-02-20 14:00:00,245,Leeds,LED,89,Manchester United,MUN,2,4,1.74476,2.60999,0.1986,0.2134,0.588,16630,0.0269463101579967,0.1041653408553642
16635,True,2022-02-20 16:30:00,229,Wolverhampton Wanderers,WOL,75,Leicester,LEI,2,1,0.472777,1.55048,0.0684,0.2026,0.729,16635,0.0551619819558983,0.6159049353838949
16499,True,2022-02-23 19:30:00,92,Burnley,BUR,82,Tottenham,TOT,1,0,1.55576,0.691655,0.6341,0.2428,0.1231,16499,0.4872543453372639,0.1075825355111819
16553,True,2022-02-23 19:30:00,90,Watford,WAT,78,Crystal Palace,CRY,1,4,1.71917,0.818403,0.6465,0.2321,0.1214,16553,0.4028709663098181,0.0784230269987667
16559,True,2022-02-23 19:45:00,87,Liverpool,LIV,245,Leeds,LED,6,0,5.3303,0.141547,0.9989,0.0009,0.0002,16559,0.8638429079924407,0.0004116923152464
16566,True,2022-02-24 19:45:00,83,Arsenal,ARS,229,Wolverhampton Wanderers,WOL,2,1,2.50961,1.10934,0.6983,0.1833,0.1184,16566,0.2738078192733604,0.0573669572859324
16644,True,2022-02-25 20:00:00,74,Southampton,SOU,79,Norwich,NOR,2,0,3.08863,0.424877,0.9377,0.0517,0.0106,16644,0.6418572730932701,0.0105437048169146
16642,True,2022-02-26 12:30:00,245,Leeds,LED,82,Tottenham,TOT,0,4,1.89569,2.47025,0.2622,0.2219,0.5159,16642,0.042580372177279,0.091136833925032
16637,True,2022-02-26 15:00:00,244,Brentford,BRE,86,Newcastle United,NEW,0,2,0.494232,2.25373,0.0526,0.1455,0.8019,16637,0.0804749077182981,0.5781506077762033
16640,True,2022-02-26 15:00:00,78,Crystal Palace,CRY,92,Burnley,BUR,1,1,1.03765,0.255988,0.6096,0.3126,0.0778,16640,0.7647747855296005,0.2749067527713643
16643,True,2022-02-26 15:00:00,89,Manchester United,MUN,90,Watford,WAT,0,0,2.41457,0.437185,0.8563,0.11,0.0337,16643,0.6342460772581393,0.051329459826579
16638,True,2022-02-26 15:30:00,220,Brighton,BRI,71,Aston Villa,AVL,0,2,0.627107,1.3027,0.1398,0.2854,0.5748,16638,0.1762154244158807,0.5043765902019155
16641,True,2022-02-26 17:30:00,72,Everton,EVE,88,Manchester City,MCI,0,1,0.770819,1.93422,0.0832,0.2007,0.7161,16641,0.0657222648700927,0.3952104532643908
16645,True,2022-02-27 14:00:00,81,West Ham,WHU,229,Wolverhampton Wanderers,WOL,1,0,1.62241,0.892018,0.5753,0.2599,0.1648,16645,0.365476821426464,0.1102036635172389
16588,True,2022-03-01 19:45:00,92,Burnley,BUR,75,Leicester,LEI,0,2,1.04214,1.79558,0.1832,0.2556,0.5612,16588,0.1330677598420491,0.2605381006102025
16648,True,2022-03-05 12:30:00,75,Leicester,LEI,245,Leeds,LED,1,0,0.359129,2.14389,0.0357,0.1297,0.8346,16648,0.0699054217378223,0.6886951572271308
16646,True,2022-03-05 15:00:00,71,Aston Villa,AVL,74,Southampton,SOU,4,0,2.85379,1.32947,0.7295,0.1611,0.1094,16646,0.1925116705754282,0.0282046746013253
16647,True,2022-03-05 15:00:00,92,Burnley,BUR,80,Chelsea,CHE,0,4,0.849232,2.2868,0.0457,0.1645,0.7898,16647,0.0140158504437494,0.3435703952402497
16651,True,2022-03-05 15:00:00,86,Newcastle United,NEW,220,Brighton,BRI,2,1,1.58028,1.64995,0.3317,0.3001,0.3682,16651,0.1279903020497831,0.0740184890447354
16652,True,2022-03-05 15:00:00,79,Norwich,NOR,244,Brentford,BRE,1,3,0.77334,2.22064,0.0623,0.1576,0.7801,16652,0.0257972710686475,0.4394936265323806
16655,True,2022-03-05 15:00:00,229,Wolverhampton Wanderers,WOL,78,Crystal Palace,CRY,0,2,0.710865,2.53759,0.0251,0.1048,0.8701,16655,0.0025947021250966,0.452362437607278
16649,True,2022-03-05 17:30:00,87,Liverpool,LIV,81,West Ham,WHU,1,0,2.18865,1.33829,0.584,0.2236,0.1924,16649,0.2145603160946303,0.0627761877384544
16654,True,2022-03-06 14:00:00,90,Watford,WAT,83,Arsenal,ARS,2,3,1.29603,1.00457,0.4352,0.2822,0.2826,16654,0.351759347220177,0.2315816248049632
16650,True,2022-03-06 16:30:00,88,Manchester City,MCI,89,Manchester United,MUN,4,1,2.74434,0.361782,0.9161,0.0698,0.0141,16650,0.6838399066292125,0.0268314519784751
16653,True,2022-03-07 20:00:00,82,Tottenham,TOT,72,Everton,EVE,5,0,3.24279,0.208263,0.9667,0.0292,0.0041,16653,0.8080765336562851,0.0142757628020754
16565,True,2022-03-10 19:30:00,229,Wolverhampton Wanderers,WOL,90,Watford,WAT,4,0,1.55037,0.498696,0.6761,0.232,0.0919,16565,0.5948612377708034,0.1358964903141816
16584,True,2022-03-10 19:30:00,74,Southampton,SOU,86,Newcastle United,NEW,1,2,1.79835,0.812233,0.6582,0.2201,0.1217,16584,0.4042136548699964,0.0914221279845604
16672,True,2022-03-10 19:30:00,79,Norwich,NOR,80,Chelsea,CHE,1,3,0.965723,2.1308,0.1051,0.2256,0.6693,16672,0.0861174528073553,0.1936588955212888
16572,True,2022-03-10 19:45:00,245,Leeds,LED,71,Aston Villa,AVL,0,3,0.194028,1.2729,0.0501,0.2776,0.6723,16572,0.2473083374533196,0.8183599812285632
16658,True,2022-03-12 12:30:00,220,Brighton,BRI,87,Liverpool,LIV,0,2,0.629316,2.48312,0.0461,0.129,0.8249,16658,0.035874488441241,0.4879471226979202
16657,True,2022-03-12 15:00:00,244,Brentford,BRE,92,Burnley,BUR,2,0,1.82002,0.825311,0.6573,0.2307,0.112,16657,0.39014966692454,0.0663953014173974
16663,True,2022-03-12 17:30:00,89,Manchester United,MUN,82,Tottenham,TOT,3,2,1.0181,1.62374,0.181,0.2835,0.5355,16663,0.0884116886008736,0.283412608923351
16659,True,2022-03-13 14:00:00,80,Chelsea,CHE,86,Newcastle United,NEW,1,0,1.07072,0.246037,0.6359,0.2889,0.0752,16659,0.7771601722474297,0.2745541896545503
16661,True,2022-03-13 14:00:00,72,Everton,EVE,229,Wolverhampton Wanderers,WOL,0,1,0.397268,0.712135,0.1826,0.4282,0.3892,16661,0.4767822228310753,0.6627634521299324
16662,True,2022-03-13 14:00:00,245,Leeds,LED,79,Norwich,NOR,2,1,3.11755,1.40148,0.7975,0.1353,0.0672,16662,0.1699583210770793,0.0073347095718168
16664,True,2022-03-13 14:00:00,74,Southampton,SOU,90,Watford,WAT,1,2,1.25696,1.29385,0.3447,0.301,0.3543,16664,0.2313338911621821,0.2069664805460768
16665,True,2022-03-13 14:00:00,81,West Ham,WHU,71,Aston Villa,AVL,2,1,1.58468,1.05391,0.5163,0.2757,0.208,16665,0.2999602875925013,0.115356975401944
16656,True,2022-03-13 16:30:00,83,Arsenal,ARS,75,Leicester,LEI,2,0,2.93665,0.54911,0.9049,0.0764,0.0187,16656,0.5496491717503642,0.0168515697143177
16660,True,2022-03-14 20:00:00,78,Crystal Palace,CRY,88,Manchester City,MCI,0,0,0.474002,2.04021,0.0494,0.1491,0.8015,16660,0.0689693366105805,0.6104906000810294
16528,True,2022-03-16 19:30:00,220,Brighton,BRI,82,Tottenham,TOT,0,2,1.04171,2.05196,0.1605,0.2169,0.6226,16528,0.0917819607883855,0.3010130419050975
16636,True,2022-03-16 20:15:00,83,Arsenal,ARS,87,Liverpool,LIV,0,2,0.534265,1.27681,0.0976,0.2918,0.6106,16636,0.1344049807615962,0.5426062601014852
16571,True,2022-03-17 19:45:00,72,Everton,EVE,86,Newcastle United,NEW,1,0,0.708809,0.75803,0.3027,0.379,0.3183,16571,0.4561458427020445,0.445694376450742
16675,True,2022-03-18 20:00:00,229,Wolverhampton Wanderers,WOL,245,Leeds,LED,2,3,1.24075,2.82103,0.0922,0.1545,0.7533,16675,0.02032769162886,0.2326062984421583
16666,True,2022-03-19 12:30:00,71,Aston Villa,AVL,83,Arsenal,ARS,0,1,0.309375,1.14522,0.0769,0.2868,0.6363,16666,0.229425687489481,0.7277581841048109
16668,True,2022-03-20 14:00:00,75,Leicester,LEI,244,Brentford,BRE,2,1,1.27865,1.72466,0.252,0.2548,0.4932,16668,0.1113634786395261,0.2376379263647677
16673,True,2022-03-20 16:30:00,82,Tottenham,TOT,81,West Ham,WHU,3,1,2.54795,0.644964,0.8351,0.1195,0.0454,16673,0.4740953214438191,0.0406579643145343
16680,True,2022-04-02 11:30:00,87,Liverpool,LIV,90,Watford,WAT,2,0,2.23651,0.753307,0.7652,0.1699,0.0649,16680,0.4130127626082043,0.0410353777421411
16676,True,2022-04-02 14:00:00,229,Wolverhampton Wanderers,WOL,71,Aston Villa,AVL,2,1,1.62151,1.91256,0.2791,0.2878,0.4331,16676,0.0661693388581682,0.0963445041759867
16681,True,2022-04-02 14:00:00,245,Leeds,LED,74,Southampton,SOU,1,1,1.50715,2.06387,0.2164,0.2597,0.5239,16681,0.0415470863790289,0.1467088276973669
16683,True,2022-04-02 14:00:00,80,Chelsea,CHE,244,Brentford,BRE,1,4,1.29014,2.43422,0.1611,0.188,0.6509,16683,0.0484428788856753,0.239915112950069
16684,True,2022-04-02 14:00:00,92,Burnley,BUR,88,Manchester City,MCI,0,2,0.0591223,1.62008,0.009,0.1616,0.8294,16684,0.1566188494905881,0.941863522891311
16685,True,2022-04-02 14:00:00,220,Brighton,BRI,79,Norwich,NOR,0,0,2.38297,0.494112,0.8485,0.1194,0.0321,16685,0.566659636393198,0.0417951414510642
16679,True,2022-04-02 16:30:00,89,Manchester United,MUN,75,Leicester,LEI,1,1,0.902127,1.07638,0.2852,0.3279,0.3869,16679,0.3004516970086452,0.3350892467311939
16677,True,2022-04-03 13:00:00,81,West Ham,WHU,72,Everton,EVE,2,1,1.49657,0.657846,0.6251,0.2475,0.1274,16677,0.5050527875729091,0.1337323802531919
16678,True,2022-04-03 15:30:00,82,Tottenham,TOT,86,Newcastle United,NEW,5,1,3.6081,0.538152,0.9481,0.0412,0.0107,16678,0.5660309934373366,0.008067509285208
16682,True,2022-04-04 19:00:00,78,Crystal Palace,CRY,83,Arsenal,ARS,3,0,1.39707,1.05199,0.4606,0.3009,0.2385,16682,0.301627620253458,0.1172087022060461
16558,True,2022-04-06 18:30:00,92,Burnley,BUR,72,Everton,EVE,3,2,2.24439,2.31574,0.3419,0.2811,0.377,16558,0.0250599586510714,0.0315149431172671
16689,True,2022-04-08 19:00:00,86,Newcastle United,NEW,229,Wolverhampton Wanderers,WOL,1,0,1.43878,0.306867,0.755,0.1963,0.0487,16689,0.7257975946618261,0.1176522012174244
16692,True,2022-04-09 11:30:00,72,Everton,EVE,89,Manchester United,MUN,1,0,0.357295,0.762357,0.1532,0.4059,0.4409,16692,0.45009166772813,0.6913126861310875
16686,True,2022-04-09 14:00:00,90,Watford,WAT,245,Leeds,LED,0,3,1.07422,0.895612,0.3941,0.3534,0.2525,16686,0.3449795264605098,0.2056914132443352
16687,True,2022-04-09 14:00:00,74,Southampton,SOU,80,Chelsea,CHE,0,6,0.564726,4.39683,0.0014,0.0138,0.9848,16687,0.0013372667995433,0.4912833929074511
16695,True,2022-04-09 14:00:00,83,Arsenal,ARS,220,Brighton,BRI,1,2,2.35153,0.596106,0.8228,0.1343,0.0429,16695,0.5044124126933792,0.0444948308216604
16694,True,2022-04-09 16:30:00,71,Aston Villa,AVL,82,Tottenham,TOT,0,4,1.48712,0.983601,0.4892,0.2806,0.2302,16694,0.328594350316462,0.1911433218214553
16688,True,2022-04-10 13:00:00,79,Norwich,NOR,92,Burnley,BUR,2,0,1.6723,1.44652,0.4191,0.2754,0.3055,16688,0.1412759573712644,0.1347892332733599
16691,True,2022-04-10 13:00:00,75,Leicester,LEI,78,Crystal Palace,CRY,2,1,0.879235,1.52767,0.1683,0.2787,0.553,16691,0.0730963402020074,0.3938065199067088
16693,True,2022-04-10 13:00:00,244,Brentford,BRE,81,West Ham,WHU,2,0,1.85534,0.244824,0.8373,0.1364,0.0263,16693,0.7739175902660914,0.0857550228199668
16690,True,2022-04-10 15:30:00,88,Manchester City,MCI,87,Liverpool,LIV,2,2,1.34647,1.29983,0.3523,0.2984,0.3493,16690,0.1906822439462476,0.2027127638238543
16699,True,2022-04-16 11:30:00,82,Tottenham,TOT,220,Brighton,BRI,0,1,0.58624,0.711155,0.2559,0.4088,0.3353,16699,0.4526810561592408,0.5017624968951045
16698,True,2022-04-16 14:00:00,90,Watford,WAT,244,Brentford,BRE,1,2,1.50381,2.12457,0.2041,0.2595,0.5364,16698,0.0465671009570365,0.1315365393725937
16700,True,2022-04-16 14:00:00,74,Southampton,SOU,83,Arsenal,ARS,1,0,1.04007,1.35002,0.2731,0.3173,0.4096,16700,0.2261701411679055,0.2324050293837652
16702,True,2022-04-16 14:00:00,89,Manchester United,MUN,79,Norwich,NOR,3,2,1.66737,1.79754,0.3489,0.2449,0.4062,16702,0.1088281333475578,0.1558324422413709
16697,True,2022-04-17 13:15:00,81,West Ham,WHU,92,Burnley,BUR,1,1,2.79175,1.88137,0.6115,0.2322,0.1563,16697,0.0420160746671096,0.0153267967562189
16701,True,2022-04-17 13:15:00,86,Newcastle United,NEW,75,Leicester,LEI,2,1,2.54294,0.541084,0.895,0.0821,0.0229,16701,0.5652617755460382,0.0142296102655123
16669,True,2022-04-19 19:00:00,87,Liverpool,LIV,89,Manchester United,MUN,4,0,2.25967,0.110227,0.915,0.0774,0.0076,16669,0.8925017193588216,0.0555625172154139
16547,True,2022-04-20 18:45:00,72,Everton,EVE,75,Leicester,LEI,1,1,1.68819,0.786333,0.6266,0.2378,0.1356,16547,0.4256737625683484,0.120233535363221
16618,True,2022-04-20 18:45:00,80,Chelsea,CHE,83,Arsenal,ARS,2,4,0.593801,1.87331,0.0793,0.1879,0.7328,16618,0.0702731371619463,0.5402838477744516
16671,True,2022-04-20 18:45:00,86,Newcastle United,NEW,78,Crystal Palace,CRY,1,0,0.767855,0.432788,0.4098,0.4012,0.189,16671,0.6403978528100548,0.4475944421456984
16670,True,2022-04-20 19:00:00,88,Manchester City,MCI,220,Brighton,BRI,3,0,1.52844,0.117354,0.7751,0.2009,0.024,16670,0.8860886831911015,0.1767175084617456
16667,True,2022-04-21 18:45:00,92,Burnley,BUR,74,Southampton,SOU,2,0,2.14743,1.31837,0.585,0.2289,0.1861,16667,0.2105326727420031,0.0565092608825618
16715,True,2022-04-23 11:30:00,83,Arsenal,ARS,89,Manchester United,MUN,3,1,2.54173,2.04244,0.51,0.2479,0.2421,16715,0.0539637384793752,0.0137999455252077
16706,True,2022-04-23 14:00:00,79,Norwich,NOR,86,Newcastle United,NEW,0,3,0.657661,1.87558,0.0832,0.1983,0.7185,16706,0.0792586547331237,0.482060311476097
16707,True,2022-04-23 14:00:00,88,Manchester City,MCI,90,Watford,WAT,5,1,3.68,0.42632,0.9691,0.0259,0.005,16707,0.6345715110374942,0.0052820223248885
16709,True,2022-04-23 14:00:00,75,Leicester,LEI,71,Aston Villa,AVL,0,0,0.235635,0.593202,0.1237,0.487,0.3893,16709,0.5396192967283128,0.7849080897782159
16714,True,2022-04-23 16:30:00,244,Brentford,BRE,82,Tottenham,TOT,0,0,1.3153,0.517755,0.5837,0.2863,0.13,16714,0.5709594386735172,0.2141551617455521
16711,True,2022-04-24 13:00:00,80,Chelsea,CHE,81,West Ham,WHU,1,0,2.34959,0.388975,0.8626,0.1106,0.0268,16711,0.6604706048781257,0.0424013732146657
16712,True,2022-04-24 13:00:00,92,Burnley,BUR,229,Wolverhampton Wanderers,WOL,1,0,1.27298,0.592902,0.5697,0.2862,0.1441,16712,0.5397065610374356,0.2121633995773377
16713,True,2022-04-24 13:00:00,220,Brighton,BRI,74,Southampton,SOU,2,2,1.87343,0.926764,0.6878,0.2058,0.1064,16713,0.3813099062233209,0.004553506322011
16708,True,2022-04-24 15:30:00,87,Liverpool,LIV,72,Everton,EVE,2,0,1.70397,0.424961,0.734,0.2012,0.0648,16708,0.6455684159521968,0.1249202289618861
16710,True,2022-04-25 19:00:00,78,Crystal Palace,CRY,245,Leeds,LED,0,0,1.61656,0.374044,0.7322,0.2035,0.0643,16710,0.6815312798368173,0.1332237275922483
16742,True,2022-04-28 18:45:00,89,Manchester United,MUN,80,Chelsea,CHE,1,1,0.618456,2.46868,0.0457,0.1281,0.8262,16742,0.0451942046049984,0.5008164263371861
16721,True,2022-04-30 11:30:00,86,Newcastle United,NEW,87,Liverpool,LIV,0,1,0.115353,2.73435,0.0014,0.0238,0.9748,16721,0.0084925535678463,0.8890024809018078
